구분,고급휘발유,보통휘발유,자동차용경유,실내등유
2018년01월24일,1863.61,1555.85,1349.88,900.58
2018년01월25일,1863.86,1556.44,1350.65,901.36
2018년01월26일,1863.56,1557.14,1351.51,902.07
2018년01월27일,1863.86,1557.76,1352.14,902.61
2018년01월28일,1863.36,1558.12,1352.37,902.78
2018년01월29일,1863.57,1558.67,1353.35,903.44
2018년01월30일,1865.36,1559.63,1354.53,904.38
2018년01월31일,1866.19,1560.34,1355.49,904.90
2018년02월01일,1867.26,1561.40,1356.76,905.78
2018년02월02일,1867.26,1562.05,1357.48,906.49
2018년02월03일,1867.14,1562.60,1357.98,907.00
2018년02월04일,1867.25,1562.80,1358.08,907.24
2018년02월05일,1867.11,1563.14,1358.81,907.74
2018년02월06일,1868.33,1563.90,1359.61,908.62
2018년02월07일,1869.02,1564.38,1360.15,909.01
2018년02월08일,1868.47,1564.80,1360.64,909.38
2018년02월09일,1868.83,1565.11,1360.99,909.49
2018년02월10일,1869.78,1565.31,1361.07,909.58
2018년02월11일,1869.07,1565.34,1360.95,909.81
2018년02월12일,1869.59,1565.47,1361.39,910.29
2018년02월13일,1869.27,1565.51,1361.47,910.32
2018년02월14일,1869.05,1565.72,1361.58,910.28
2018년02월15일,1868.01,1565.98,1361.65,910.39
2018년02월16일,1868.12,1566.02,1361.73,910.54
2018년02월17일,1867.37,1565.99,1361.76,910.51
2018년02월18일,1865.60,1565.95,1361.69,910.40
2018년02월19일,1865.98,1565.76,1361.78,910.52
2018년02월20일,1865.81,1565.46,1361.47,910.41
2018년02월21일,1866.86,1565.06,1361.18,910.28
2018년02월22일,1866.61,1564.67,1360.79,910.37
2018년02월23일,1866.50,1564.48,1360.61,910.35
2018년02월24일,1866.79,1564.30,1360.53,910.28
2018년02월25일,1866.58,1564.23,1360.26,910.19
2018년02월26일,1866.70,1564.17,1360.47,910.25
2018년02월27일,1866.26,1564.07,1360.35,910.20
2018년02월28일,1865.75,1563.88,1360.18,910.10
2018년03월01일,1865.64,1563.68,1359.91,910.06
2018년03월02일,1866.35,1563.46,1359.86,910.05
2018년03월03일,1865.37,1563.15,1359.44,910.06
2018년03월04일,1864.33,1562.95,1359.13,909.94
2018년03월05일,1863.63,1562.76,1359.14,909.93
2018년03월06일,1863.61,1562.75,1359.18,909.93
2018년03월07일,1863.82,1562.37,1358.81,909.70
2018년03월08일,1864.29,1562.02,1358.40,909.65
2018년03월09일,1864.40,1561.53,1358.13,909.71
2018년03월10일,1864.14,1561.12,1357.58,909.52
2018년03월11일,1863.95,1560.89,1357.24,909.50
2018년03월12일,1863.81,1560.60,1357.27,909.39
2018년03월13일,1863.00,1560.02,1356.71,909.24
2018년03월14일,1862.67,1559.27,1356.09,909.37
2018년03월15일,1861.95,1558.55,1355.18,909.19
2018년03월16일,1860.89,1557.87,1354.71,909.23
2018년03월17일,1861.59,1557.16,1354.06,909.22
2018년03월18일,1861.76,1556.94,1353.50,908.85
2018년03월19일,1860.22,1556.44,1353.20,908.79
2018년03월20일,1859.72,1555.54,1352.41,908.62
2018년03월21일,1859.08,1554.72,1351.57,908.44
2018년03월22일,1858.43,1554.20,1351.19,908.46
2018년03월23일,1858.68,1553.67,1350.72,908.16
2018년03월24일,1859.06,1553.36,1350.26,908.06
2018년03월25일,1858.84,1553.23,1349.89,908.04
2018년03월26일,1858.77,1552.94,1350.13,907.97
2018년03월27일,1858.73,1553.03,1350.21,907.81
2018년03월28일,1858.86,1552.76,1350.00,907.65
2018년03월29일,1857.86,1552.41,1349.67,907.46
2018년03월30일,1857.68,1552.09,1349.34,907.35
2018년03월31일,1858.03,1551.86,1348.97,907.27
2018년04월01일,1857.66,1551.62,1348.50,907.31
2018년04월02일,1858.00,1551.29,1348.65,907.14
2018년04월03일,1859.31,1551.29,1348.69,907.17
2018년04월04일,1859.86,1551.10,1348.50,907.09
2018년04월05일,1859.12,1550.91,1348.30,906.87
2018년04월06일,1858.51,1550.69,1348.13,906.92
2018년04월07일,1858.66,1550.52,1347.92,906.82
2018년04월08일,1859.33,1550.45,1347.58,906.74
2018년04월09일,1859.29,1550.34,1347.82,906.66
2018년04월10일,1859.31,1550.04,1347.59,906.67
2018년04월11일,1858.59,1549.73,1347.31,906.45
2018년04월12일,1858.99,1549.69,1347.39,906.43
2018년04월13일,1859.31,1549.64,1347.35,906.52
2018년04월14일,1859.03,1549.65,1347.02,906.66
2018년04월15일,1859.32,1549.68,1346.99,906.71
2018년04월16일,1858.53,1549.72,1347.41,906.86
2018년04월17일,1859.59,1550.00,1347.81,906.93
2018년04월18일,1859.72,1550.11,1348.00,907.09
2018년04월19일,1860.00,1550.39,1348.31,907.00
2018년04월20일,1860.07,1550.83,1348.74,907.13
2018년04월21일,1860.58,1551.20,1349.12,907.05
2018년04월22일,1860.17,1551.34,1349.11,906.94
2018년04월23일,1860.54,1551.69,1349.54,906.87
2018년04월24일,1861.05,1552.22,1350.32,906.97
2018년04월25일,1861.87,1552.76,1350.94,906.93
2018년04월26일,1862.61,1553.33,1351.72,906.93
2018년04월27일,1862.79,1554.15,1352.57,907.45
2018년04월28일,1862.58,1554.78,1353.13,907.57
2018년04월29일,1863.84,1555.14,1353.33,907.32
2018년04월30일,1863.61,1555.65,1354.19,907.48
2018년05월01일,1865.07,1557.66,1356.19,908.13
2018년05월02일,1865.36,1558.46,1357.02,908.40
2018년05월03일,1865.39,1559.37,1358.06,908.79
2018년05월04일,1866.04,1560.30,1359.11,909.22
2018년05월05일,1866.21,1561.55,1360.26,909.83
2018년05월06일,1866.82,1562.08,1360.67,910.11
2018년05월07일,1866.29,1562.73,1361.45,910.56
2018년05월08일,1866.92,1563.59,1362.69,910.70
2018년05월09일,1868.02,1565.32,1364.54,911.24
2018년05월10일,1869.26,1567.32,1366.73,912.05
2018년05월11일,1870.04,1569.89,1369.44,913.16
2018년05월12일,1870.88,1572.13,1371.82,914.37
2018년05월13일,1871.13,1573.17,1372.70,915.01
2018년05월14일,1872.25,1574.67,1374.72,915.73
2018년05월15일,1875.60,1577.27,1377.49,916.74
2018년05월16일,1877.68,1579.46,1379.89,918.07
2018년05월17일,1879.27,1581.16,1381.62,919.01
2018년05월18일,1881.18,1583.01,1383.47,920.08
2018년05월19일,1882.25,1584.92,1385.46,921.13
2018년05월20일,1882.76,1585.90,1386.29,921.88
2018년05월21일,1882.40,1587.43,1388.29,922.46
2018년05월22일,1883.53,1590.20,1390.78,923.86
2018년05월23일,1885.84,1591.97,1392.93,924.87
2018년05월24일,1887.57,1595.13,1396.04,926.17
2018년05월25일,1890.75,1598.38,1399.40,927.57
2018년05월26일,1892.50,1600.91,1401.79,928.86
2018년05월27일,1893.38,1602.06,1402.69,929.53
2018년05월28일,1894.05,1603.52,1404.41,930.64
2018년05월29일,1896.11,1605.58,1406.30,932.17
2018년05월30일,1896.90,1606.68,1407.45,933.62
2018년05월31일,1897.57,1607.24,1407.94,934.24
2018년06월01일,1898.17,1608.43,1409.17,935.11
2018년06월02일,1897.99,1608.89,1409.56,935.76
2018년06월03일,1898.17,1609.16,1409.65,936.31
2018년06월04일,1899.25,1609.50,1410.35,936.64
2018년06월05일,1899.04,1609.70,1410.54,937.20
2018년06월06일,1899.29,1609.97,1410.63,937.55
2018년06월07일,1899.18,1610.24,1411.08,938.23
2018년06월08일,1899.01,1610.24,1411.09,938.87
2018년06월09일,1898.44,1610.19,1411.05,939.01
2018년06월10일,1898.32,1610.14,1410.76,938.97
2018년06월11일,1897.60,1610.26,1411.17,939.11
2018년06월12일,1897.50,1610.18,1411.17,939.20
2018년06월13일,1897.50,1610.03,1410.92,939.37
2018년06월14일,1898.97,1609.97,1410.92,939.26
2018년06월15일,1899.21,1609.74,1410.74,939.63
2018년06월16일,1899.31,1609.59,1410.54,939.86
2018년06월17일,1899.63,1609.55,1410.29,939.86
2018년06월18일,1898.24,1609.32,1410.41,939.88
2018년06월19일,1897.88,1609.16,1410.18,939.85
2018년06월20일,1896.80,1608.89,1409.99,939.51
2018년06월21일,1896.51,1608.58,1409.74,939.67
2018년06월22일,1897.06,1608.32,1409.47,939.81
2018년06월23일,1896.91,1608.12,1409.21,939.62
2018년06월24일,1896.98,1608.06,1408.97,939.58
2018년06월25일,1896.68,1608.02,1409.22,939.71
2018년06월26일,1896.69,1607.73,1408.74,939.71
2018년06월27일,1896.47,1607.61,1408.69,939.72
2018년06월28일,1896.79,1607.56,1408.60,939.89
2018년06월29일,1896.25,1607.60,1408.74,939.61
2018년06월30일,1896.81,1607.63,1408.65,939.47
2018년07월01일,1897.87,1607.66,1408.44,939.43
2018년07월02일,1898.02,1607.83,1408.72,939.65
2018년07월03일,1898.64,1608.19,1409.08,939.95
2018년07월04일,1898.63,1608.49,1409.42,939.85
2018년07월05일,1897.87,1608.67,1409.56,940.30
2018년07월06일,1897.44,1608.89,1409.83,940.53
2018년07월07일,1897.93,1609.18,1410.00,940.58
2018년07월08일,1897.97,1609.27,1409.91,940.59
2018년07월09일,1897.07,1609.44,1410.25,940.89
2018년07월10일,1897.21,1609.85,1410.79,941.00
2018년07월11일,1897.67,1610.24,1411.21,941.24
2018년07월12일,1897.84,1610.57,1411.57,941.55
2018년07월13일,1897.72,1610.76,1411.84,941.74
2018년07월14일,1897.22,1610.99,1412.03,942.05
2018년07월15일,1897.53,1611.22,1411.97,942.24
2018년07월16일,1898.52,1611.42,1412.52,942.52
2018년07월17일,1898.76,1611.64,1412.70,942.65
2018년07월18일,1898.36,1611.69,1412.79,942.89
2018년07월19일,1900.49,1611.79,1412.85,942.97
2018년07월20일,1899.67,1611.82,1412.88,942.75
2018년07월21일,1899.99,1611.93,1412.79,943.15
2018년07월22일,1899.79,1611.97,1412.69,943.38
2018년07월23일,1899.31,1612.09,1413.23,943.45
2018년07월24일,1898.95,1612.21,1413.32,943.52
2018년07월25일,1898.64,1612.29,1413.36,943.61
2018년07월26일,1897.26,1612.47,1413.48,944.05
2018년07월27일,1898.15,1612.59,1413.62,944.15
2018년07월28일,1899.20,1612.86,1413.71,944.38
2018년07월29일,1899.42,1613.03,1413.70,944.31
2018년07월30일,1899.32,1613.20,1414.24,944.33
2018년07월31일,1901.37,1613.82,1414.76,944.49
2018년08월01일,1902.36,1614.67,1415.68,944.83
2018년08월02일,1902.29,1615.04,1415.93,944.69
2018년08월03일,1902.70,1615.31,1416.14,944.72
2018년08월04일,1902.92,1615.62,1416.38,944.37
2018년08월05일,1902.90,1615.84,1416.37,944.38
2018년08월06일,1902.53,1615.97,1416.92,944.73
2018년08월07일,1902.95,1616.60,1417.51,944.81
2018년08월08일,1903.48,1616.88,1417.84,945.07
2018년08월09일,1902.57,1617.17,1418.00,945.49
2018년08월10일,1903.15,1617.37,1418.28,945.77
2018년08월11일,1904.02,1617.58,1418.40,945.99
2018년08월12일,1904.12,1617.82,1418.42,945.70
2018년08월13일,1904.03,1618.03,1419.00,946.07
2018년08월14일,1905.02,1618.46,1419.33,946.34
2018년08월15일,1904.75,1618.68,1419.48,946.46
2018년08월16일,1904.82,1618.90,1419.78,946.69
2018년08월17일,1904.78,1619.02,1420.04,946.73
2018년08월18일,1906.33,1619.08,1419.85,946.88
2018년08월19일,1906.43,1619.18,1419.81,946.92
2018년08월20일,1906.56,1619.34,1420.23,947.13
2018년08월21일,1905.72,1619.46,1420.25,947.50
2018년08월22일,1905.61,1619.51,1420.43,947.67
2018년08월23일,1906.04,1619.69,1420.42,947.89
2018년08월24일,1906.04,1619.75,1420.54,947.98
2018년08월25일,1905.80,1619.82,1420.57,948.06
2018년08월26일,1905.59,1619.91,1420.47,947.96
2018년08월27일,1905.71,1620.05,1420.91,948.17
2018년08월28일,1905.60,1620.35,1421.24,948.16
2018년08월29일,1905.59,1620.52,1421.42,948.38
2018년08월30일,1906.02,1620.72,1421.60,948.86
2018년08월31일,1906.35,1620.87,1421.80,949.36
2018년09월01일,1907.43,1621.68,1422.57,949.45
2018년09월02일,1908.09,1621.97,1422.73,949.25
2018년09월03일,1908.43,1622.48,1423.48,949.68
2018년09월04일,1910.09,1623.19,1424.30,950.09
2018년09월05일,1910.69,1624.11,1425.34,950.48
2018년09월06일,1911.74,1625.25,1426.48,951.12
2018년09월07일,1912.28,1626.47,1427.59,951.80
2018년09월08일,1913.24,1627.25,1428.41,952.60
2018년09월09일,1913.44,1627.74,1428.68,952.81
2018년09월10일,1912.86,1628.48,1429.71,953.32
2018년09월11일,1915.95,1630.11,1431.43,954.24
2018년09월12일,1916.67,1631.50,1432.96,955.39
2018년09월13일,1917.67,1633.36,1434.86,957.03
2018년09월14일,1919.47,1635.32,1436.87,958.34
2018년09월15일,1919.96,1637.02,1438.44,959.56
2018년09월16일,1920.56,1637.90,1439.13,960.21
2018년09월17일,1920.42,1639.20,1440.96,960.69
2018년09월18일,1922.66,1640.92,1442.51,961.78
2018년09월19일,1923.27,1642.42,1444.07,962.79
2018년09월20일,1924.84,1644.00,1445.58,963.85
2018년09월21일,1925.84,1645.70,1447.27,964.73
2018년09월22일,1926.67,1647.81,1449.34,965.74
2018년09월23일,1927.26,1649.04,1450.34,966.49
2018년09월24일,1926.54,1649.62,1450.83,967.18
2018년09월25일,1927.30,1650.20,1451.35,967.76
2018년09월26일,1926.56,1650.45,1451.71,968.12
2018년09월27일,1926.98,1651.41,1453.05,968.87
2018년09월28일,1927.58,1652.82,1454.51,969.99
2018년09월29일,1928.87,1654.25,1455.90,971.34
2018년09월30일,1930.09,1655.00,1456.47,972.25
2018년10월01일,1930.96,1657.10,1458.98,973.45
2018년10월02일,1933.70,1659.87,1461.80,975.64
2018년10월03일,1935.59,1661.85,1463.91,977.16
2018년10월04일,1936.90,1663.86,1466.05,978.72
2018년10월05일,1938.22,1666.77,1469.06,980.45
2018년10월06일,1939.43,1669.15,1471.44,982.31
2018년10월07일,1939.78,1670.38,1472.75,984.11
2018년10월08일,1940.54,1672.36,1475.13,985.62
2018년10월09일,1945.16,1675.17,1478.23,987.55
2018년10월10일,1946.45,1677.03,1480.36,989.37
2018년10월11일,1948.26,1679.67,1483.11,991.91
2018년10월12일,1948.68,1681.55,1485.35,994.51
2018년10월13일,1949.80,1683.13,1486.85,997.00
2018년10월14일,1951.15,1684.00,1487.61,997.98
2018년10월15일,1951.50,1685.11,1489.18,999.12
2018년10월16일,1952.67,1686.39,1490.63,1000.56
2018년10월17일,1952.80,1687.47,1491.89,1001.96
2018년10월18일,1953.86,1688.25,1492.79,1003.11
2018년10월19일,1953.67,1688.74,1493.51,1004.13
2018년10월20일,1954.13,1689.15,1493.84,1005.24
2018년10월21일,1954.32,1689.48,1494.00,1006.13
2018년10월22일,1954.03,1689.76,1494.63,1006.76
2018년10월23일,1953.72,1689.71,1494.64,1007.50
2018년10월24일,1954.82,1689.73,1494.80,1007.98
2018년10월25일,1954.02,1689.78,1494.80,1008.17
2018년10월26일,1953.85,1689.64,1494.76,1008.82
2018년10월27일,1954.04,1689.69,1494.82,1009.63
2018년10월28일,1953.94,1689.84,1494.71,1009.93
2018년10월29일,1953.68,1689.86,1495.16,1010.31
2018년10월30일,1954.58,1690.11,1495.37,1011.03
2018년10월31일,1954.50,1690.14,1495.50,1011.29
2018년11월01일,1954.74,1690.24,1495.61,1011.83
2018년11월02일,1954.86,1690.21,1495.76,1012.32
2018년11월03일,1954.90,1690.19,1495.63,1012.57
2018년11월04일,1954.51,1690.31,1495.60,1012.54
2018년11월05일,1953.90,1690.30,1495.76,1012.52
2018년11월06일,1886.40,1665.50,1478.46,1012.79
2018년11월07일,1873.34,1640.70,1462.31,1012.99
2018년11월08일,1865.67,1615.00,1444.76,1013.18
2018년11월09일,1861.78,1598.67,1434.18,1013.19
2018년11월10일,1857.78,1589.25,1427.93,1013.40
2018년11월11일,1857.88,1585.66,1425.16,1013.14
2018년11월12일,1856.96,1580.32,1422.44,1013.25
2018년11월13일,1853.85,1574.73,1418.79,1013.08
2018년11월14일,1850.60,1569.96,1416.15,1012.78
2018년11월15일,1847.92,1565.07,1413.37,1012.50
2018년11월16일,1845.05,1560.28,1410.52,1012.33
2018년11월17일,1842.59,1556.81,1408.06,1012.24
2018년11월18일,1842.16,1555.15,1407.06,1012.09
2018년11월19일,1840.88,1551.91,1405.70,1011.84
2018년11월20일,1839.42,1547.21,1402.88,1011.16
2018년11월21일,1835.63,1541.69,1399.81,1010.04
2018년11월22일,1832.40,1536.76,1396.99,1009.06
2018년11월23일,1828.55,1531.65,1394.10,1008.04
2018년11월24일,1827.05,1527.85,1391.49,1007.32
2018년11월25일,1826.64,1526.19,1390.48,1006.82
2018년11월26일,1824.91,1522.79,1389.11,1006.15
2018년11월27일,1822.86,1516.55,1385.28,1004.88
2018년11월28일,1819.19,1510.85,1381.88,1003.42
2018년11월29일,1815.62,1505.23,1378.62,1002.33
2018년11월30일,1811.73,1500.24,1375.38,1001.04
2018년12월01일,1808.69,1493.32,1370.66,999.30
2018년12월02일,1807.33,1490.73,1368.46,998.55
2018년12월03일,1807.46,1486.92,1366.23,997.78
2018년12월04일,1804.26,1481.24,1362.36,996.34
2018년12월05일,1799.09,1475.39,1358.37,994.50
2018년12월06일,1795.96,1470.45,1354.90,993.11
2018년12월07일,1792.41,1465.39,1351.26,991.73
2018년12월08일,1790.66,1461.30,1348.62,990.68
2018년12월09일,1789.16,1459.79,1347.13,989.87
2018년12월10일,1787.75,1456.49,1344.98,989.00
2018년12월11일,1787.03,1451.67,1341.17,987.81
2018년12월12일,1785.46,1447.47,1337.82,986.09
2018년12월13일,1781.41,1443.21,1334.32,984.91
2018년12월14일,1779.75,1439.29,1331.38,983.70
2018년12월15일,1777.29,1435.85,1328.46,982.48
2018년12월16일,1775.57,1434.31,1326.72,981.75
2018년12월17일,1774.36,1431.21,1324.80,980.93
2018년12월18일,1770.19,1426.88,1320.94,979.40
2018년12월19일,1768.69,1422.55,1316.95,977.32
2018년12월20일,1766.57,1417.46,1312.44,975.64
2018년12월21일,1762.96,1412.04,1307.64,973.77
2018년12월22일,1760.57,1407.88,1303.52,971.97
2018년12월23일,1757.98,1405.51,1301.33,970.99
2018년12월24일,1755.53,1401.56,1297.98,969.49
2018년12월25일,1751.49,1397.44,1293.97,967.63
2018년12월26일,1747.06,1393.36,1290.33,965.98
2018년12월27일,1745.44,1389.05,1286.17,963.77
2018년12월28일,1742.63,1385.90,1283.10,962.28
2018년12월29일,1740.74,1383.03,1280.12,960.67
2018년12월30일,1739.19,1381.66,1278.74,959.85
2018년12월31일,1737.60,1379.77,1277.23,958.98
2019년01월01일,1734.39,1375.08,1272.42,956.95
2019년01월02일,1732.04,1371.58,1269.20,955.39
2019년01월03일,1729.96,1367.67,1265.31,953.18
2019년01월04일,1726.11,1363.93,1261.82,951.20
2019년01월05일,1725.01,1361.02,1258.88,949.56
2019년01월06일,1724.12,1359.60,1257.43,948.84
2019년01월07일,1723.07,1357.21,1255.30,947.55
2019년01월08일,1721.28,1354.46,1252.58,945.99
2019년01월09일,1719.06,1352.61,1250.76,944.67
2019년01월10일,1719.78,1351.20,1249.46,943.71
2019년01월11일,1718.32,1350.06,1248.49,942.83
2019년01월12일,1717.68,1349.44,1247.73,942.26
2019년01월13일,1715.53,1349.16,1247.24,941.81
2019년01월14일,1714.15,1348.54,1246.92,941.62
2019년01월15일,1713.31,1347.96,1246.19,941.02
2019년01월16일,1711.94,1347.39,1245.63,940.69
2019년01월17일,1711.88,1346.77,1245.01,940.17
2019년01월18일,1710.62,1346.19,1244.52,939.86
2019년01월19일,1710.69,1345.82,1244.19,939.40
2019년01월20일,1709.62,1345.60,1243.97,939.27
2019년01월21일,1709.62,1345.57,1244.06,939.13
2019년01월22일,1709.22,1345.59,1243.88,938.82
2019년01월23일,1712.80,1345.48,1243.78,938.67
2019년01월24일,1713.15,1345.35,1243.69,938.40
2019년01월25일,1712.70,1345.27,1243.58,938.18
2019년01월26일,1709.51,1344.93,1243.33,937.86
2019년01월27일,1708.81,1344.94,1243.22,937.64
2019년01월28일,1707.86,1344.93,1243.41,937.51
2019년01월29일,1707.49,1344.76,1243.41,937.34
2019년01월30일,1706.76,1344.49,1243.27,937.37
2019년01월31일,1705.52,1344.35,1243.04,937.42
2019년02월01일,1704.92,1344.15,1242.99,937.15
2019년02월02일,1704.46,1344.21,1243.01,936.99
2019년02월03일,1704.90,1344.16,1242.90,936.84
2019년02월04일,1703.97,1344.12,1242.77,936.68
2019년02월05일,1704.97,1344.13,1242.71,936.56
2019년02월06일,1704.17,1343.85,1242.41,936.45
2019년02월07일,1705.06,1343.80,1242.24,936.39
2019년02월08일,1703.18,1343.48,1242.17,936.50
2019년02월09일,1702.98,1343.19,1242.03,936.19
2019년02월10일,1701.92,1343.13,1241.93,936.30
2019년02월11일,1702.42,1342.93,1241.92,936.17
2019년02월12일,1702.03,1342.66,1241.75,936.19
2019년02월13일,1701.98,1342.50,1241.58,936.05
2019년02월14일,1702.06,1342.34,1241.53,936.00
2019년02월15일,1701.61,1342.24,1241.52,935.83
2019년02월16일,1702.11,1342.55,1241.71,935.72
2019년02월17일,1702.59,1342.62,1241.69,935.70
2019년02월18일,1703.19,1342.75,1242.03,935.84
2019년02월19일,1702.09,1342.87,1242.20,936.00
2019년02월20일,1701.81,1342.97,1242.50,936.02
2019년02월21일,1700.98,1343.19,1242.74,936.12
2019년02월22일,1701.72,1343.70,1243.23,936.21
2019년02월23일,1702.79,1344.30,1243.82,936.56
2019년02월24일,1703.50,1344.64,1244.03,936.64
2019년02월25일,1701.91,1345.21,1244.77,936.85
2019년02월26일,1703.49,1345.97,1245.75,937.17
2019년02월27일,1703.73,1346.57,1246.36,937.26
2019년02월28일,1704.20,1347.17,1246.94,937.34
